Date,Object,Index,Name,NewStat,NewCt,NewTm,Note
01/15/2014 02:04:06.017 AM,DI,2,FIXTURES CLAMPLED,0,7671,59499,DI Change
01/15/2014 02:04:17.155 AM,DI,1,INDEX COMLPETE,0,7589,25933,DI Change
01/15/2014 02:04:17.266 AM,DI,4,UNITS RETURNED,1,7668,315,DI Change
01/15/2014 02:04:19.014 AM,DI,2,FIXTURES CLAMPLED,1,7672,59499,DI Change
01/15/2014 02:04:22.942 AM,DI,1,INDEX COMLPETE,1,7590,25933,DI Change
01/15/2014 02:04:23.053 AM,DI,4,UNITS RETURNED,0,7668,320,DI Change
01/15/2014 02:04:24.036 AM,DI,2,FIXTURES CLAMPLED,0,7672,59503,DI Change
01/15/2014 02:04:34.959 AM,DI,1,INDEX COMLPETE,0,7590,25944,DI Change
01/15/2014 02:04:34.979 AM,DI,4,UNITS RETURNED,1,7669,320,DI Change
01/15/2014 02:04:37.140 AM,DI,2,FIXTURES CLAMPLED,1,7673,59503,DI Change
01/15/2014 02:04:41.071 AM,DI,1,INDEX COMLPETE,1,7591,25944,DI Change
01/15/2014 02:04:41.185 AM,DI,4,UNITS RETURNED,0,7669,327,DI Change
01/15/2014 02:04:42.054 AM,DI,2,FIXTURES CLAMPLED,0,7673,59508,DI Change
01/15/2014 02:04:53.410 AM,DI,1,INDEX COMLPETE,0,7591,25957,DI Change
01/15/2014 02:04:53.430 AM,DI,4,UNITS RETURNED,1,7670,327,DI Change
01/15/2014 02:04:54.943 AM,DI,2,FIXTURES CLAMPLED,1,7674,59508,DI Change
01/15/2014 02:04:59.090 AM,DI,1,INDEX COMLPETE,1,7592,25957,DI Change
01/15/2014 02:04:59.109 AM,DI,4,UNITS RETURNED,0,7670,332,DI Change
01/15/2014 02:05:00.074 AM,DI,2,FIXTURES CLAMPLED,0,7674,59514,DI Change
01/15/2014 02:05:10.997 AM,DI,1,INDEX COMLPETE,0,7592,25969,DI Change
01/15/2014 02:05:11.017 AM,DI,4,UNITS RETURNED,1,7671,332,DI Change
01/15/2014 02:05:12.414 AM,DI,2,FIXTURES CLAMPLED,1,7675,59514,DI Change
01/15/2014 02:05:16.565 AM,DI,1,INDEX COMLPETE,1,7593,25969,DI Change
01/15/2014 02:05:16.676 AM,DI,4,UNITS RETURNED,0,7671,338,DI Change
01/15/2014 02:05:17.547 AM,DI,2,FIXTURES CLAMPLED,0,7675,59519,DI Change
01/15/2014 02:05:28.362 AM,DI,1,INDEX COMLPETE,0,7593,25980,DI Change
01/15/2014 02:05:28.469 AM,DI,4,UNITS RETURNED,1,7672,338,DI Change
01/15/2014 02:05:30.214 AM,DI,2,FIXTURES CLAMPLED,1,7676,59519,DI Change
01/15/2014 02:05:34.259 AM,DI,1,INDEX COMLPETE,1,7594,25980,DI Change
01/15/2014 02:05:34.368 AM,DI,4,UNITS RETURNED,0,7672,344,DI Change
01/15/2014 02:05:35.238 AM,DI,2,FIXTURES CLAMPLED,0,7676,59524,DI Change
01/15/2014 02:05:46.487 AM,DI,1,INDEX COMLPETE,0,7594,25993,DI Change
01/15/2014 02:05:46.506 AM,DI,4,UNITS RETURNED,1,7673,344,DI Change
01/15/2014 02:05:48.233 AM,DI,2,FIXTURES CLAMPLED,1,7677,59524,DI Change
01/15/2014 02:05:51.945 AM,DI,1,INDEX COMLPETE,1,7595,25993,DI Change
01/15/2014 02:05:52.059 AM,DI,4,UNITS RETURNED,0,7673,349,DI Change
01/15/2014 02:05:53.038 AM,DI,2,FIXTURES CLAMPLED,0,7677,59528,DI Change
01/15/2014 02:06:04.067 AM,DI,1,INDEX COMLPETE,0,7595,26005,DI Change
01/15/2014 02:06:04.177 AM,DI,4,UNITS RETURNED,1,7674,349,DI Change
01/15/2014 02:06:05.926 AM,DI,2,FIXTURES CLAMPLED,1,7678,59528,DI Change
01/15/2014 02:06:09.642 AM,DI,1,INDEX COMLPETE,1,7596,26005,DI Change
01/15/2014 02:06:09.751 AM,DI,4,UNITS RETURNED,0,7674,355,DI Change
01/15/2014 02:06:10.735 AM,DI,2,FIXTURES CLAMPLED,0,7678,59533,DI Change
01/15/2014 02:06:21.759 AM,DI,1,INDEX COMLPETE,0,7596,26017,DI Change
01/15/2014 02:06:21.869 AM,DI,4,UNITS RETURNED,1,7675,355,DI Change
01/15/2014 02:06:23.615 AM,DI,2,FIXTURES CLAMPLED,1,7679,59533,DI Change
01/15/2014 02:06:28.856 AM,DI,1,INDEX COMLPETE,1,7597,26017,DI Change
01/15/2014 02:06:28.968 AM,DI,4,UNITS RETURNED,0,7675,362,DI Change
01/15/2014 02:06:29.954 AM,DI,2,FIXTURES CLAMPLED,0,7679,59539,DI Change
01/15/2014 02:06:40.764 AM,DI,1,INDEX COMLPETE,0,7597,26029,DI Change
01/15/2014 02:06:40.875 AM,DI,4,UNITS RETURNED,1,7676,362,DI Change
01/15/2014 02:06:42.726 AM,DI,2,FIXTURES CLAMPLED,1,7680,59539,DI Change
01/15/2014 02:06:46.548 AM,DI,1,INDEX COMLPETE,1,7598,26029,DI Change
01/15/2014 02:06:46.568 AM,DI,4,UNITS RETURNED,0,7676,368,DI Change
01/15/2014 02:06:47.533 AM,DI,2,FIXTURES CLAMPLED,0,7680,59544,DI Change
01/15/2014 02:06:58.566 AM,DI,1,INDEX COMLPETE,0,7598,26041,DI Change
01/15/2014 02:06:58.672 AM,DI,4,UNITS RETURNED,1,7677,368,DI Change
01/15/2014 02:07:00.529 AM,DI,2,FIXTURES CLAMPLED,1,7681,59544,DI Change
01/15/2014 02:07:04.459 AM,DI,1,INDEX COMLPETE,1,7599,26041,DI Change
01/15/2014 02:07:04.479 AM,DI,4,UNITS RETURNED,0,7677,373,DI Change
01/15/2014 02:07:05.441 AM,DI,2,FIXTURES CLAMPLED,0,7681,59549,DI Change
01/15/2014 02:07:16.473 AM,DI,1,INDEX COMLPETE,0,7599,26053,DI Change
01/15/2014 02:07:16.582 AM,DI,4,UNITS RETURNED,1,7678,373,DI Change
01/15/2014 02:07:18.110 AM,DI,2,FIXTURES CLAMPLED,1,7682,59549,DI Change
01/15/2014 02:07:22.257 AM,DI,1,INDEX COMLPETE,1,7600,26053,DI Change
01/15/2014 02:07:22.277 AM,DI,4,UNITS RETURNED,0,7678,379,DI Change
01/15/2014 02:07:23.241 AM,DI,2,FIXTURES CLAMPLED,0,7682,59554,DI Change
01/15/2014 02:07:34.271 AM,DI,1,INDEX COMLPETE,0,7600,26065,DI Change
01/15/2014 02:07:34.381 AM,DI,4,UNITS RETURNED,1,7679,379,DI Change
01/15/2014 02:07:35.910 AM,DI,2,FIXTURES CLAMPLED,1,7683,59554,DI Change
01/15/2014 02:07:39.731 AM,DI,1,INDEX COMLPETE,1,7601,26065,DI Change
01/15/2014 02:07:39.746 AM,DI,4,UNITS RETURNED,0,7679,384,DI Change
01/15/2014 02:07:40.717 AM,DI,2,FIXTURES CLAMPLED,0,7683,59559,DI Change
01/15/2014 02:07:51.858 AM,DI,1,INDEX COMLPETE,0,7601,26077,DI Change
01/15/2014 02:07:51.967 AM,DI,4,UNITS RETURNED,1,7680,384,DI Change
01/15/2014 02:07:53.606 AM,DI,2,FIXTURES CLAMPLED,1,7684,59559,DI Change
01/15/2014 02:07:57.313 AM,DI,1,INDEX COMLPETE,1,7602,26077,DI Change
01/15/2014 02:07:57.333 AM,DI,4,UNITS RETURNED,0,7680,390,DI Change
01/15/2014 02:07:58.298 AM,DI,2,FIXTURES CLAMPLED,0,7684,59564,DI Change
01/15/2014 02:08:08.999 AM,DI,1,INDEX COMLPETE,0,7602,26089,DI Change
01/15/2014 02:08:09.109 AM,DI,4,UNITS RETURNED,1,7681,390,DI Change
01/15/2014 02:08:11.183 AM,DI,2,FIXTURES CLAMPLED,1,7685,59564,DI Change
01/15/2014 02:08:15.113 AM,DI,1,INDEX COMLPETE,1,7603,26089,DI Change
01/15/2014 02:08:15.133 AM,DI,4,UNITS RETURNED,0,7681,396,DI Change
01/15/2014 02:08:16.101 AM,DI,2,FIXTURES CLAMPLED,0,7685,59568,DI Change
01/15/2014 02:08:27.241 AM,DI,1,INDEX COMLPETE,0,7603,26101,DI Change
01/15/2014 02:08:27.261 AM,DI,4,UNITS RETURNED,1,7682,396,DI Change
01/15/2014 02:08:29.092 AM,DI,2,FIXTURES CLAMPLED,1,7686,59569,DI Change
01/15/2014 02:08:32.916 AM,DI,1,INDEX COMLPETE,1,7604,26101,DI Change
01/15/2014 02:08:32.936 AM,DI,4,UNITS RETURNED,0,7682,402,DI Change
01/15/2014 02:08:33.897 AM,DI,2,FIXTURES CLAMPLED,0,7686,59573,DI Change
01/15/2014 02:08:45.144 AM,DI,1,INDEX COMLPETE,0,7604,26113,DI Change
01/15/2014 02:08:45.164 AM,DI,4,UNITS RETURNED,1,7683,402,DI Change
01/15/2014 02:08:47.112 AM,DI,2,FIXTURES CLAMPLED,1,7687,59573,DI Change
01/15/2014 02:08:50.934 AM,DI,1,INDEX COMLPETE,1,7605,26113,DI Change
01/15/2014 02:08:50.954 AM,DI,4,UNITS RETURNED,0,7683,407,DI Change
01/15/2014 02:08:51.922 AM,DI,2,FIXTURES CLAMPLED,0,7687,59578,DI Change
01/15/2014 02:09:02.623 AM,DI,1,INDEX COMLPETE,0,7605,26125,DI Change
01/15/2014 02:09:02.643 AM,DI,4,UNITS RETURNED,1,7684,407,DI Change
01/15/2014 02:09:05.024 AM,DI,2,FIXTURES CLAMPLED,1,7688,59578,DI Change
01/15/2014 02:09:09.062 AM,DI,1,INDEX COMLPETE,1,7606,26125,DI Change
01/15/2014 02:09:09.082 AM,DI,4,UNITS RETURNED,0,7684,414,DI Change
01/15/2014 02:09:10.045 AM,DI,2,FIXTURES CLAMPLED,0,7688,59583,DI Change
01/15/2014 02:09:21.182 AM,DI,1,INDEX COMLPETE,0,7606,26137,DI Change
01/15/2014 02:09:21.294 AM,DI,4,UNITS RETURNED,1,7685,414,DI Change
01/15/2014 02:09:23.149 AM,DI,2,FIXTURES CLAMPLED,1,7689,59583,DI Change
01/15/2014 02:09:26.864 AM,DI,1,INDEX COMLPETE,1,7607,26137,DI Change
01/15/2014 02:09:26.974 AM,DI,4,UNITS RETURNED,0,7685,420,DI Change
01/15/2014 02:09:27.846 AM,DI,2,FIXTURES CLAMPLED,0,7689,59588,DI Change
01/15/2014 02:09:38.983 AM,DI,1,INDEX COMLPETE,0,7607,26149,DI Change
01/15/2014 02:09:39.100 AM,DI,4,UNITS RETURNED,1,7686,420,DI Change
01/15/2014 02:09:40.626 AM,DI,2,FIXTURES CLAMPLED,1,7690,59588,DI Change
01/15/2014 02:09:44.665 AM,DI,1,INDEX COMLPETE,1,7608,26149,DI Change
01/15/2014 02:09:44.680 AM,DI,4,UNITS RETURNED,0,7686,425,DI Change
01/15/2014 02:09:45.651 AM,DI,2,FIXTURES CLAMPLED,0,7690,59593,DI Change
01/15/2014 02:09:56.675 AM,DI,1,INDEX COMLPETE,0,7608,26161,DI Change
01/15/2014 02:09:56.695 AM,DI,4,UNITS RETURNED,1,7687,425,DI Change
01/15/2014 02:09:57.987 AM,DI,2,FIXTURES CLAMPLED,1,7691,59593,DI Change
01/15/2014 02:10:02.246 AM,DI,1,INDEX COMLPETE,1,7609,26161,DI Change
01/15/2014 02:10:02.266 AM,DI,4,UNITS RETURNED,0,7687,431,DI Change
01/15/2014 02:10:03.228 AM,DI,2,FIXTURES CLAMPLED,0,7691,59598,DI Change
01/15/2014 02:10:14.365 AM,DI,1,INDEX COMLPETE,0,7609,26173,DI Change
01/15/2014 02:10:14.385 AM,DI,4,UNITS RETURNED,1,7688,431,DI Change
01/15/2014 02:10:15.789 AM,DI,2,FIXTURES CLAMPLED,1,7692,59598,DI Change
01/15/2014 02:10:19.716 AM,DI,1,INDEX COMLPETE,1,7610,26173,DI Change
01/15/2014 02:10:19.735 AM,DI,4,UNITS RETURNED,0,7688,436,DI Change
01/15/2014 02:10:20.701 AM,DI,2,FIXTURES CLAMPLED,0,7692,59603,DI Change
01/15/2014 02:10:32.057 AM,DI,1,INDEX COMLPETE,0,7610,26186,DI Change
01/15/2014 02:10:32.077 AM,DI,4,UNITS RETURNED,1,7689,436,DI Change
01/15/2014 02:10:33.368 AM,DI,2,FIXTURES CLAMPLED,1,7693,59603,DI Change
01/15/2014 02:10:37.303 AM,DI,1,INDEX COMLPETE,1,7611,26186,DI Change
01/15/2014 02:10:37.323 AM,DI,4,UNITS RETURNED,0,7689,441,DI Change
01/15/2014 02:10:38.286 AM,DI,2,FIXTURES CLAMPLED,0,7693,59608,DI Change
01/15/2014 02:10:49.531 AM,DI,1,INDEX COMLPETE,0,7611,26198,DI Change
01/15/2014 02:10:49.551 AM,DI,4,UNITS RETURNED,1,7690,441,DI Change
01/15/2014 02:10:51.172 AM,DI,2,FIXTURES CLAMPLED,1,7694,59608,DI Change
01/15/2014 02:10:55.099 AM,DI,1,INDEX COMLPETE,1,7612,26198,DI Change
01/15/2014 02:10:55.211 AM,DI,4,UNITS RETURNED,0,7690,447,DI Change
01/15/2014 02:10:56.085 AM,DI,2,FIXTURES CLAMPLED,0,7694,59613,DI Change
01/15/2014 02:11:06.897 AM,DI,1,INDEX COMLPETE,0,7612,26210,DI Change
01/15/2014 02:11:07.006 AM,DI,4,UNITS RETURNED,1,7691,447,DI Change
01/15/2014 02:11:09.188 AM,DI,2,FIXTURES CLAMPLED,1,7695,59613,DI Change
01/15/2014 02:11:12.899 AM,DI,1,INDEX COMLPETE,1,7613,26210,DI Change
01/15/2014 02:11:12.919 AM,DI,4,UNITS RETURNED,0,7691,453,DI Change
01/15/2014 02:11:13.884 AM,DI,2,FIXTURES CLAMPLED,0,7695,59618,DI Change
01/15/2014 02:11:25.245 AM,DI,1,INDEX COMLPETE,0,7613,26222,DI Change
01/15/2014 02:11:25.265 AM,DI,4,UNITS RETURNED,1,7692,453,DI Change
01/15/2014 02:11:26.879 AM,DI,2,FIXTURES CLAMPLED,1,7696,59618,DI Change
01/15/2014 02:11:30.918 AM,DI,1,INDEX COMLPETE,1,7614,26222,DI Change
01/15/2014 02:11:30.937 AM,DI,4,UNITS RETURNED,0,7692,459,DI Change
01/15/2014 02:11:31.902 AM,DI,2,FIXTURES CLAMPLED,0,7696,59623,DI Change
01/15/2014 02:11:43.367 AM,DI,1,INDEX COMLPETE,0,7614,26234,DI Change
01/15/2014 02:11:43.382 AM,DI,4,UNITS RETURNED,1,7693,459,DI Change
01/15/2014 02:11:44.792 AM,DI,2,FIXTURES CLAMPLED,1,7697,59623,DI Change
01/15/2014 02:11:48.719 AM,DI,1,INDEX COMLPETE,1,7615,26234,DI Change
01/15/2014 02:11:48.739 AM,DI,4,UNITS RETURNED,0,7693,464,DI Change
01/15/2014 02:11:49.708 AM,DI,2,FIXTURES CLAMPLED,0,7697,59628,DI Change
01/15/2014 02:12:00.513 AM,DI,1,INDEX COMLPETE,0,7615,26246,DI Change
01/15/2014 02:12:00.631 AM,DI,4,UNITS RETURNED,1,7694,464,DI Change
01/15/2014 02:12:02.918 AM,DI,2,FIXTURES CLAMPLED,1,7698,59628,DI Change
01/15/2014 02:12:06.848 AM,DI,1,INDEX COMLPETE,1,7616,26246,DI Change
01/15/2014 02:12:06.868 AM,DI,4,UNITS RETURNED,0,7694,470,DI Change
01/15/2014 02:12:07.835 AM,DI,2,FIXTURES CLAMPLED,0,7698,59633,DI Change
01/15/2014 02:12:18.971 AM,DI,1,INDEX COMLPETE,0,7616,26258,DI Change
01/15/2014 02:12:18.991 AM,DI,4,UNITS RETURNED,1,7695,470,DI Change
01/15/2014 02:12:20.826 AM,DI,2,FIXTURES CLAMPLED,1,7699,59633,DI Change
01/15/2014 02:12:24.431 AM,DI,1,INDEX COMLPETE,1,7617,26258,DI Change
01/15/2014 02:12:24.446 AM,DI,4,UNITS RETURNED,0,7695,476,DI Change
01/15/2014 02:12:25.412 AM,DI,2,FIXTURES CLAMPLED,0,7699,59637,DI Change
01/15/2014 02:12:36.443 AM,DI,1,INDEX COMLPETE,0,7617,26270,DI Change
01/15/2014 02:12:36.463 AM,DI,4,UNITS RETURNED,1,7696,476,DI Change
01/15/2014 02:12:38.081 AM,DI,2,FIXTURES CLAMPLED,1,7700,59637,DI Change
01/15/2014 02:12:41.908 AM,DI,1,INDEX COMLPETE,1,7618,26270,DI Change
01/15/2014 02:12:42.014 AM,DI,4,UNITS RETURNED,0,7696,481,DI Change
01/15/2014 02:12:42.886 AM,DI,2,FIXTURES CLAMPLED,0,7700,59642,DI Change
01/15/2014 02:12:54.023 AM,DI,1,INDEX COMLPETE,0,7618,26283,DI Change
01/15/2014 02:12:54.042 AM,DI,4,UNITS RETURNED,1,7697,481,DI Change
01/15/2014 02:12:55.335 AM,DI,2,FIXTURES CLAMPLED,1,7701,59642,DI Change
01/15/2014 02:12:59.488 AM,DI,1,INDEX COMLPETE,1,7619,26283,DI Change
01/15/2014 02:12:59.508 AM,DI,4,UNITS RETURNED,0,7697,487,DI Change
01/15/2014 02:13:00.473 AM,DI,2,FIXTURES CLAMPLED,0,7701,59647,DI Change
01/15/2014 02:13:11.393 AM,DI,1,INDEX COMLPETE,0,7619,26295,DI Change
01/15/2014 02:13:11.498 AM,DI,4,UNITS RETURNED,1,7698,487,DI Change
01/15/2014 02:13:13.135 AM,DI,2,FIXTURES CLAMPLED,1,7702,59647,DI Change
01/15/2014 02:13:16.959 AM,DI,1,INDEX COMLPETE,1,7620,26295,DI Change
01/15/2014 02:13:16.979 AM,DI,4,UNITS RETURNED,0,7698,492,DI Change
01/15/2014 02:13:17.947 AM,DI,2,FIXTURES CLAMPLED,0,7702,59652,DI Change
01/15/2014 02:13:29.189 AM,DI,1,INDEX COMLPETE,0,7620,26307,DI Change
01/15/2014 02:13:29.204 AM,DI,4,UNITS RETURNED,1,7699,492,DI Change
01/15/2014 02:13:30.718 AM,DI,2,FIXTURES CLAMPLED,1,7703,59652,DI Change
01/15/2014 02:13:34.651 AM,DI,1,INDEX COMLPETE,1,7621,26307,DI Change
01/15/2014 02:13:34.671 AM,DI,4,UNITS RETURNED,0,7699,498,DI Change
01/15/2014 02:13:35.634 AM,DI,2,FIXTURES CLAMPLED,0,7703,59657,DI Change
01/15/2014 02:13:46.776 AM,DI,1,INDEX COMLPETE,0,7621,26319,DI Change
01/15/2014 02:13:46.796 AM,DI,4,UNITS RETURNED,1,7700,498,DI Change
01/15/2014 02:13:48.518 AM,DI,2,FIXTURES CLAMPLED,1,7704,59657,DI Change
01/15/2014 02:13:52.237 AM,DI,1,INDEX COMLPETE,1,7622,26319,DI Change
01/15/2014 02:13:52.256 AM,DI,4,UNITS RETURNED,0,7700,503,DI Change
01/15/2014 02:13:53.218 AM,DI,2,FIXTURES CLAMPLED,0,7704,59662,DI Change
01/15/2014 02:14:04.461 AM,DI,1,INDEX COMLPETE,0,7622,26331,DI Change
01/15/2014 02:14:04.481 AM,DI,4,UNITS RETURNED,1,7701,503,DI Change
01/15/2014 02:14:06.319 AM,DI,2,FIXTURES CLAMPLED,1,7705,59662,DI Change
01/15/2014 02:14:10.250 AM,DI,1,INDEX COMLPETE,1,7623,26331,DI Change
01/15/2014 02:14:10.270 AM,DI,4,UNITS RETURNED,0,7701,509,DI Change
01/15/2014 02:14:11.239 AM,DI,2,FIXTURES CLAMPLED,0,7705,59666,DI Change
01/15/2014 02:14:22.158 AM,DI,1,INDEX COMLPETE,0,7623,26343,DI Change
01/15/2014 02:14:22.177 AM,DI,4,UNITS RETURNED,1,7702,509,DI Change
01/15/2014 02:14:24.342 AM,DI,2,FIXTURES CLAMPLED,1,7706,59666,DI Change
01/15/2014 02:15:08.676 AM,DI,1,INDEX COMLPETE,1,7624,26343,DI Change
01/15/2014 02:15:08.696 AM,DI,4,UNITS RETURNED,0,7702,555,DI Change
01/15/2014 02:15:09.659 AM,DI,2,FIXTURES CLAMPLED,0,7706,59712,DI Change
01/15/2014 02:15:20.577 AM,DI,1,INDEX COMLPETE,0,7624,26355,DI Change
01/15/2014 02:15:20.597 AM,DI,4,UNITS RETURNED,1,7703,555,DI Change
01/15/2014 02:15:22.656 AM,DI,2,FIXTURES CLAMPLED,1,7707,59712,DI Change
01/15/2014 02:15:26.694 AM,DI,1,INDEX COMLPETE,1,7625,26355,DI Change
01/15/2014 02:15:26.805 AM,DI,4,UNITS RETURNED,0,7703,562,DI Change
01/15/2014 02:15:27.679 AM,DI,2,FIXTURES CLAMPLED,0,7707,59717,DI Change
01/15/2014 02:15:38.707 AM,DI,1,INDEX COMLPETE,0,7625,26367,DI Change
01/15/2014 02:15:38.727 AM,DI,4,UNITS RETURNED,1,7704,562,DI Change
01/15/2014 02:15:40.782 AM,DI,2,FIXTURES CLAMPLED,1,7708,59717,DI Change
01/15/2014 02:15:44.493 AM,DI,1,INDEX COMLPETE,1,7626,26367,DI Change
01/15/2014 02:15:44.604 AM,DI,4,UNITS RETURNED,0,7704,568,DI Change
01/15/2014 02:15:45.589 AM,DI,2,FIXTURES CLAMPLED,0,7708,59722,DI Change
01/15/2014 02:15:56.398 AM,DI,1,INDEX COMLPETE,0,7626,26379,DI Change
01/15/2014 02:15:56.511 AM,DI,4,UNITS RETURNED,1,7705,568,DI Change
01/15/2014 02:15:58.255 AM,DI,2,FIXTURES CLAMPLED,1,7709,59722,DI Change
01/15/2014 02:16:02.076 AM,DI,1,INDEX COMLPETE,1,7627,26379,DI Change
01/15/2014 02:16:02.096 AM,DI,4,UNITS RETURNED,0,7705,573,DI Change
01/15/2014 02:16:03.059 AM,DI,2,FIXTURES CLAMPLED,0,7709,59726,DI Change
01/15/2014 02:16:13.979 AM,DI,1,INDEX COMLPETE,0,7627,26391,DI Change
01/15/2014 02:16:13.998 AM,DI,4,UNITS RETURNED,1,7706,573,DI Change
01/15/2014 02:16:15.510 AM,DI,2,FIXTURES CLAMPLED,1,7710,59726,DI Change
01/15/2014 02:16:19.330 AM,DI,1,INDEX COMLPETE,1,7628,26391,DI Change
01/15/2014 02:16:19.443 AM,DI,4,UNITS RETURNED,0,7706,579,DI Change
01/15/2014 02:16:20.317 AM,DI,2,FIXTURES CLAMPLED,0,7710,59731,DI Change
01/15/2014 02:16:31.342 AM,DI,1,INDEX COMLPETE,0,7628,26403,DI Change
01/15/2014 02:16:31.362 AM,DI,4,UNITS RETURNED,1,7707,579,DI Change
01/15/2014 02:16:32.981 AM,DI,2,FIXTURES CLAMPLED,1,7711,59731,DI Change
01/15/2014 02:16:36.913 AM,DI,1,INDEX COMLPETE,1,7629,26403,DI Change
01/15/2014 02:16:37.023 AM,DI,4,UNITS RETURNED,0,7707,584,DI Change
01/15/2014 02:16:37.897 AM,DI,2,FIXTURES CLAMPLED,0,7711,59736,DI Change
01/15/2014 02:16:49.034 AM,DI,1,INDEX COMLPETE,0,7629,26415,DI Change
01/15/2014 02:16:49.149 AM,DI,4,UNITS RETURNED,1,7708,584,DI Change
01/15/2014 02:16:50.783 AM,DI,2,FIXTURES CLAMPLED,1,7712,59736,DI Change
01/15/2014 02:16:54.823 AM,DI,1,INDEX COMLPETE,1,7630,26415,DI Change
01/15/2014 02:16:54.842 AM,DI,4,UNITS RETURNED,0,7708,590,DI Change
01/15/2014 02:16:55.805 AM,DI,2,FIXTURES CLAMPLED,0,7712,59741,DI Change
01/15/2014 02:17:06.948 AM,DI,1,INDEX COMLPETE,0,7630,26427,DI Change
01/15/2014 02:17:06.968 AM,DI,4,UNITS RETURNED,1,7709,590,DI Change
01/15/2014 02:17:08.910 AM,DI,2,FIXTURES CLAMPLED,1,7713,59741,DI Change
01/15/2014 02:17:12.622 AM,DI,1,INDEX COMLPETE,1,7631,26427,DI Change
01/15/2014 02:17:12.736 AM,DI,4,UNITS RETURNED,0,7709,596,DI Change
01/15/2014 02:17:13.605 AM,DI,2,FIXTURES CLAMPLED,0,7713,59746,DI Change
01/15/2014 02:17:24.744 AM,DI,1,INDEX COMLPETE,0,7631,26439,DI Change
01/15/2014 02:17:26.605 AM,DI,2,FIXTURES CLAMPLED,1,7714,59746,DI Change
01/15/2014 02:17:29.561 AM,DI,4,UNITS RETURNED,1,7710,596,DI Change
01/15/2014 02:17:33.917 AM,DI,1,INDEX COMLPETE,1,7632,26439,DI Change
01/15/2014 02:17:34.029 AM,DI,4,UNITS RETURNED,0,7710,600,DI Change
01/15/2014 02:17:34.900 AM,DI,2,FIXTURES CLAMPLED,0,7714,59754,DI Change
01/15/2014 02:17:45.711 AM,DI,1,INDEX COMLPETE,0,7632,26451,DI Change
01/15/2014 02:17:45.822 AM,DI,4,UNITS RETURNED,1,7711,600,DI Change
01/15/2014 02:17:48.007 AM,DI,2,FIXTURES CLAMPLED,1,7715,59754,DI Change
01/15/2014 02:17:51.827 AM,DI,1,INDEX COMLPETE,1,7633,26451,DI Change
01/15/2014 02:17:51.846 AM,DI,4,UNITS RETURNED,0,7711,606,DI Change
01/15/2014 02:17:52.812 AM,DI,2,FIXTURES CLAMPLED,0,7715,59759,DI Change
01/15/2014 02:18:03.730 AM,DI,1,INDEX COMLPETE,0,7633,26463,DI Change
01/15/2014 02:18:03.843 AM,DI,4,UNITS RETURNED,1,7712,606,DI Change
01/15/2014 02:18:05.811 AM,DI,2,FIXTURES CLAMPLED,1,7716,59759,DI Change
01/15/2014 02:18:09.524 AM,DI,1,INDEX COMLPETE,1,7634,26463,DI Change
01/15/2014 02:18:09.630 AM,DI,4,UNITS RETURNED,0,7712,612,DI Change
01/15/2014 02:18:10.504 AM,DI,2,FIXTURES CLAMPLED,0,7716,59764,DI Change
01/15/2014 02:18:21.422 AM,DI,1,INDEX COMLPETE,0,7634,26475,DI Change
01/15/2014 02:18:21.538 AM,DI,4,UNITS RETURNED,1,7713,612,DI Change
01/15/2014 02:18:23.170 AM,DI,2,FIXTURES CLAMPLED,1,7717,59764,DI Change
01/15/2014 02:18:27.210 AM,DI,1,INDEX COMLPETE,1,7635,26475,DI Change
01/15/2014 02:18:27.323 AM,DI,4,UNITS RETURNED,0,7713,618,DI Change
01/15/2014 02:18:28.195 AM,DI,2,FIXTURES CLAMPLED,0,7717,59769,DI Change
01/15/2014 02:18:39.113 AM,DI,1,INDEX COMLPETE,0,7635,26486,DI Change
01/15/2014 02:18:39.227 AM,DI,4,UNITS RETURNED,1,7714,618,DI Change
01/15/2014 02:18:40.751 AM,DI,2,FIXTURES CLAMPLED,1,7718,59769,DI Change
01/15/2014 02:18:44.574 AM,DI,1,INDEX COMLPETE,1,7636,26486,DI Change
01/15/2014 02:18:44.594 AM,DI,4,UNITS RETURNED,0,7714,623,DI Change
01/15/2014 02:18:45.556 AM,DI,2,FIXTURES CLAMPLED,0,7718,59774,DI Change
01/15/2014 02:18:56.586 AM,DI,1,INDEX COMLPETE,0,7636,26498,DI Change
01/15/2014 02:18:56.606 AM,DI,4,UNITS RETURNED,1,7715,623,DI Change
01/15/2014 02:18:58.335 AM,DI,2,FIXTURES CLAMPLED,1,7719,59774,DI Change
01/15/2014 02:19:02.158 AM,DI,1,INDEX COMLPETE,1,7637,26498,DI Change
01/15/2014 02:19:02.178 AM,DI,4,UNITS RETURNED,0,7715,629,DI Change
01/15/2014 02:19:03.139 AM,DI,2,FIXTURES CLAMPLED,0,7719,59778,DI Change
01/15/2014 02:19:13.512 AM,DI,1,INDEX COMLPETE,0,7637,26510,DI Change
01/15/2014 02:19:13.625 AM,DI,4,UNITS RETURNED,1,7716,629,DI Change
01/15/2014 02:19:15.922 AM,DI,2,FIXTURES CLAMPLED,1,7720,59778,DI Change
01/15/2014 02:19:37.757 AM,DI,1,INDEX COMLPETE,1,7638,26510,DI Change
01/15/2014 02:19:37.777 AM,DI,4,UNITS RETURNED,0,7716,653,DI Change
01/15/2014 02:19:38.740 AM,DI,2,FIXTURES CLAMPLED,0,7720,59801,DI Change
